species,longitude,latitude,year,source
Desmodus rotundus,-38.948889,-12.886056,2012,portalbio
Desmodus rotundus,-38.966889,-13.117889,2012,portalbio
Desmodus rotundus,-38.967389,-13.117692,2012,portalbio
Desmodus rotundus,-38.935361,-12.976583,2012,portalbio
Desmodus rotundus,-38.925722,-12.98025,2012,portalbio
Desmodus rotundus,-38.868139,-13.0055,2012,portalbio
Desmodus rotundus,-40.578889,-14.880833,2012,portalbio
Desmodus rotundus,-38.925722,-12.98025,2012,portalbio
Desmodus rotundus,-44.313889,-19.7625,2015,portalbio
Desmodus rotundus,-44.313889,-19.7625,2015,portalbio
Desmodus rotundus,-48.602378,-16.643919,2011,portalbio
Desmodus rotundus,-44.954719,-12.155556,2015,portalbio
Desmodus rotundus,-47.596944,-21.718056,2015,portalbio
Desmodus rotundus,-54.920278,-2.886111,2015,portalbio
Desmodus rotundus,-38.796889,-12.362361,2009,portalbio
Desmodus rotundus,-38.801219,-12.674667,2009,portalbio
Desmodus rotundus,-38.613333,-12.637139,2009,portalbio
Desmodus rotundus,-64.645506,-3.449164,2011,portalbio
Desmodus rotundus,-43.565278,-19.7925,2015,portalbio
Desmodus rotundus,-43.565278,-19.7925,2015,portalbio
Desmodus rotundus,-43.565278,-19.7925,2015,portalbio
Desmodus rotundus,-43.565278,-19.7925,2015,portalbio
Desmodus rotundus,-43.565278,-19.7925,2015,portalbio
Desmodus rotundus,-43.678147,-22.775833,2014,portalbio
Desmodus rotundus,-43.678147,-22.775833,2014,portalbio
Desmodus rotundus,-49.635278,-25.004442,2015,portalbio
Desmodus rotundus,-49.284719,-25.15,2015,portalbio
Desmodus rotundus,-49.38,-25.075833,2015,portalbio
Desmodus rotundus,-49.207217,-25.231667,2015,portalbio
Desmodus rotundus,-36.120556,-5.810528,2015,portalbio
Desmodus rotundus,-36.174806,-5.747778,2015,portalbio
Desmodus rotundus,-36.241111,-5.79825,2015,portalbio
Desmodus rotundus,-36.204444,-5.832278,2015,portalbio
Desmodus rotundus,-36.215472,-5.765472,2015,portalbio
Desmodus rotundus,-51.255831,-23.448056,2015,portalbio
Desmodus rotundus,-46.788856,-23.415289,2015,portalbio
Desmodus rotundus,-45.773889,-20.420556,2014,portalbio
Desmodus rotundus,-45.771944,-20.416667,2014,portalbio
Desmodus rotundus,-45.657778,-20.366667,2014,portalbio
Desmodus rotundus,-45.664719,-20.356942,2014,portalbio
Desmodus rotundus,-52.5,-22.266667,2011,portalbio
Desmodus rotundus,-37.652419,-5.573042,2015,portalbio
Desmodus rotundus,-43.711303,-22.775833,2014,portalbio
Desmodus rotundus,-48.19395,-21.779511,2013,portalbio
Desmodus rotundus,-55.794714,-19.142142,2015,portalbio
Desmodus rotundus,-55.794714,-19.142142,2016,portalbio
Desmodus rotundus,-37.280222,-8.48725,2015,portalbio
Desmodus rotundus,-37.280222,-8.48725,2015,portalbio
Desmodus rotundus,-37.280222,-8.48725,2016,portalbio
Desmodus rotundus,-37.280222,-8.48725,2016,portalbio
Desmodus rotundus,-44.82551,-2.11811,2015,portalbio
Desmodus rotundus,-48.52817,-2.80368,2015,portalbio
Desmodus rotundus,-54.920278,-2.886111,2015,portalbio
Desmodus rotundus,-67.733789,-9.938539,2015,portalbio
Desmodus rotundus,-67.733789,-9.938539,2015,portalbio
Desmodus rotundus,-43.995181,-19.615102,2016,portalbio
Desmodus rotundus,-43.995181,-19.615102,2016,portalbio
Desmodus rotundus,-43.99545,-19.614896,2016,portalbio
Desmodus rotundus,-43.995741,-19.614003,2016,portalbio
Desmodus rotundus,-43.997262,-19.61328,2016,portalbio
Desmodus rotundus,-43.99668,-19.613376,2016,portalbio
Desmodus rotundus,-43.99668,-19.613376,2016,portalbio
Desmodus rotundus,-43.99668,-19.613376,2016,portalbio
Desmodus rotundus,-43.99668,-19.613376,2016,portalbio
Desmodus rotundus,-43.99545,-19.614896,2016,portalbio
Desmodus rotundus,-42.043608,-22.428331,2016,portalbio
Desmodus rotundus,-42.043608,-22.428331,2016,portalbio
Desmodus rotundus,-51.003056,-30.351389,2008,portalbio
Desmodus rotundus,-51.003056,-30.351389,2008,portalbio
Desmodus rotundus,-51.003056,-30.351389,2008,portalbio
Desmodus rotundus,-51.003056,-30.351389,2008,portalbio
Desmodus rotundus,-51.103333,-30.235556,2008,portalbio
Desmodus rotundus,-48.260556,-23.098333,2015,portalbio
Desmodus rotundus,-48.127222,-22.789444,2015,portalbio
Desmodus rotundus,-48.445,-22.885833,2015,portalbio
Desmodus rotundus,-52.027778,-27.234167,2015,portalbio
Desmodus rotundus,-49.378333,-26.25,2014,portalbio
Desmodus rotundus,-49.378333,-26.25,2015,portalbio
Desmodus rotundus,-49.378333,-26.25,2015,portalbio
Desmodus rotundus,-50.313972,-25.852606,2011,portalbio
Desmodus rotundus,-50.313972,-25.852606,2012,portalbio
Desmodus rotundus,-53.466667,-22.25,2015,portalbio
Desmodus rotundus,-53.466667,-22.25,2015,portalbio
Desmodus rotundus,-53.466667,-22.25,2016,portalbio
Desmodus rotundus,-53.466667,-22.25,2016,portalbio
Desmodus rotundus,-43.266667,-21.55,2009,portalbio
Desmodus rotundus,-68.541667,-2.8825,2015,portalbio
Desmodus rotundus,-43.266667,-21.55,2009,portalbio
Desmodus rotundus,-43.266667,-21.55,2009,portalbio
Desmodus rotundus,-68.887778,-3.030556,2015,portalbio
Desmodus rotundus,-43.266667,-21.55,2009,portalbio
