id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,.val,.equ,.zer,.dpl,.summary,lon,lat,bias_filter,sptdist_filter
1977,desmodus_rotundus,-45.9,-23.65,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-45.9,-23.65,TRUE,TRUE
1987,desmodus_rotundus,-57.3,5.17,1992,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.3,5.17,TRUE,TRUE
1989,desmodus_rotundus,-69.683,-13.503,1992,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.683,-13.503,TRUE,TRUE
1995,desmodus_rotundus,-67.433333,-16.083333,1992,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.433333,-16.083333,TRUE,TRUE
2008,desmodus_rotundus,-80.717,-1.567,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.717,-1.567,TRUE,TRUE
2027,desmodus_rotundus,-96.369177,17.626942,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.369177,17.626942,TRUE,TRUE
2055,desmodus_rotundus,-63.733333,-18.183333,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.733333,-18.183333,TRUE,TRUE
2057,desmodus_rotundus,-79.35,-2.567,1991,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.35,-2.567,TRUE,TRUE
2058,desmodus_rotundus,-79.967,-0.033,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.967,-0.033,TRUE,TRUE
2066,desmodus_rotundus,-56.91103,-22.3796,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.91103,-22.3796,TRUE,TRUE
2068,desmodus_rotundus,-91.545,14.675,1991,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-91.545,14.675,TRUE,TRUE
2079,desmodus_rotundus,-96.158333,16.975,1990,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.158333,16.975,TRUE,TRUE
2091,desmodus_rotundus,-62.567,-19.917,1990,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.567,-19.917,TRUE,TRUE
2099,desmodus_rotundus,-86.366667,14.037576,1990,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-86.366667,14.037576,TRUE,TRUE
2100,desmodus_rotundus,-59.716667,3.266667,1990,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.716667,3.266667,TRUE,TRUE
2103,desmodus_rotundus,-87.047778,20.967778,1990,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.047778,20.967778,TRUE,TRUE
2128,desmodus_rotundus,-92.12,18.13,1989,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.12,18.13,TRUE,TRUE
2135,desmodus_rotundus,-56.9,-25.55,1989,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.9,-25.55,TRUE,TRUE
2139,desmodus_rotundus,-56.48958,-24.60636,1989,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-56.48958,-24.60636,TRUE,TRUE
2145,desmodus_rotundus,-83.7277149,9.4881565,1988,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-83.7277149,9.4881565,TRUE,TRUE
2168,desmodus_rotundus,-57.62424,-23.11245,1988,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.62424,-23.11245,TRUE,TRUE
2169,desmodus_rotundus,-67.333333,-17.533333,1988,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.333333,-17.533333,TRUE,TRUE
2184,desmodus_rotundus,-68.016667,-16.4,1987,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.016667,-16.4,TRUE,TRUE
2186,desmodus_rotundus,-64.333333,-17.583333,1987,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.333333,-17.583333,TRUE,TRUE
2190,desmodus_rotundus,-77.913002,-6.82783,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.913002,-6.82783,TRUE,TRUE
2192,desmodus_rotundus,-76.533333,-11.883333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.533333,-11.883333,TRUE,TRUE
2199,desmodus_rotundus,-101.920286,18.84045,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-101.920286,18.84045,TRUE,TRUE
2213,desmodus_rotundus,-66.033333,-10.566667,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.033333,-10.566667,TRUE,TRUE
2214,desmodus_rotundus,-66.066667,-11.016667,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.066667,-11.016667,TRUE,TRUE
2215,desmodus_rotundus,-67.333333,-11.266667,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.333333,-11.266667,TRUE,TRUE
2217,desmodus_rotundus,-68.233333,-12.133333,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.233333,-12.133333,TRUE,TRUE
2219,desmodus_rotundus,-62.349998,-19.450001,1986,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.349998,-19.450001,TRUE,TRUE
2226,desmodus_rotundus,-62.35,-22.45,1986,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.35,-22.45,TRUE,TRUE
2250,desmodus_rotundus,-62.7,-16.6,1985,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.7,-16.6,TRUE,TRUE
2251,desmodus_rotundus,-69.21,-14.51,1985,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.21,-14.51,TRUE,TRUE
2252,desmodus_rotundus,-67.4,-14.42,1985,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.4,-14.42,TRUE,TRUE
2262,desmodus_rotundus,-67.1,-12.34,1985,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.1,-12.34,TRUE,TRUE
2263,desmodus_rotundus,-67.38333,-13.91667,1985,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.38333,-13.91667,TRUE,TRUE
2264,desmodus_rotundus,-68.6,-13.33333,1985,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.6,-13.33333,TRUE,TRUE
2268,desmodus_rotundus,-57.25292,-23.48072,1985,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.25292,-23.48072,TRUE,TRUE
2277,desmodus_rotundus,-47.898889,-15.93978,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.898889,-15.93978,TRUE,TRUE
2280,desmodus_rotundus,-73.3668,4.99159,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.3668,4.99159,TRUE,TRUE
2288,desmodus_rotundus,-72.9134,4.10329,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.9134,4.10329,TRUE,TRUE
2291,desmodus_rotundus,-100.41056,21.352131,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.41056,21.352131,TRUE,TRUE
2295,desmodus_rotundus,-93.304722,16.499167,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.304722,16.499167,TRUE,TRUE
2298,desmodus_rotundus,-93.905833,16.533056,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.905833,16.533056,TRUE,TRUE
2310,desmodus_rotundus,-60,-23,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60,-23,TRUE,TRUE
2314,desmodus_rotundus,-102.658362,21.860783,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.658362,21.860783,TRUE,TRUE
2321,desmodus_rotundus,-62.066667,-18.283333,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.066667,-18.283333,TRUE,TRUE
2322,desmodus_rotundus,-63.7,-17.23333,1984,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.7,-17.23333,TRUE,TRUE
2323,desmodus_rotundus,-90.950833,16.106667,1984,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.950833,16.106667,TRUE,TRUE
2344,desmodus_rotundus,-58.24584,-24.30434,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.24584,-24.30434,TRUE,TRUE
2367,desmodus_rotundus,-100.105806,21.990146,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-100.105806,21.990146,TRUE,TRUE
2376,desmodus_rotundus,-97.8028445,19.8340722,1983,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.8028445,19.8340722,TRUE,TRUE
2381,desmodus_rotundus,-66.349998,-14.85,1983,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.349998,-14.85,TRUE,TRUE
2386,desmodus_rotundus,-75.26667,-0.633333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.26667,-0.633333,TRUE,TRUE
2399,desmodus_rotundus,-83.07529,10,1982,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-83.07529,10,TRUE,TRUE
2411,desmodus_rotundus,-92.112778,15.12,1982,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.112778,15.12,TRUE,TRUE
2422,desmodus_rotundus,-95.399167,16.097222,1981,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-95.399167,16.097222,TRUE,TRUE
2451,desmodus_rotundus,-98.763054,20.575833,1980,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.763054,20.575833,TRUE,TRUE
2459,desmodus_rotundus,-77.626,-9.987,1980,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.626,-9.987,TRUE,TRUE
2473,desmodus_rotundus,-90.3186,15.1014,1980,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.3186,15.1014,TRUE,TRUE
2478,desmodus_rotundus,-73.17861,-3.00895,1980,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.17861,-3.00895,TRUE,TRUE
2481,desmodus_rotundus,-74.316666,-4.283333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.316666,-4.283333,TRUE,TRUE
2490,desmodus_rotundus,-74.0529,11.3213,1979,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.0529,11.3213,TRUE,TRUE
2494,desmodus_rotundus,-88.87175,16.26118,1979,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.87175,16.26118,TRUE,TRUE
2511,desmodus_rotundus,-98.436111,23.202778,1979,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-98.436111,23.202778,TRUE,TRUE
2527,desmodus_rotundus,-63.11667,-18.46667,1979,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-63.11667,-18.46667,TRUE,TRUE
2543,desmodus_rotundus,-65.45,-17.05,1978,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.45,-17.05,TRUE,TRUE
2561,desmodus_rotundus,-73.2057,6.09932,1978,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.2057,6.09932,TRUE,TRUE
2563,desmodus_rotundus,-88.98333,16.716669,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.98333,16.716669,TRUE,TRUE
2567,desmodus_rotundus,-53.2157153,3.6182147,1977,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-53.2157153,3.6182147,TRUE,TRUE
2571,desmodus_rotundus,-39.740253,-7.558333,1977,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-39.740253,-7.558333,TRUE,TRUE
2592,desmodus_rotundus,-78.623,-6.487,1977,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.623,-6.487,TRUE,TRUE
2607,desmodus_rotundus,-103.425239,18.305,1976,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-103.425239,18.305,TRUE,TRUE
2609,desmodus_rotundus,-102.691475,18.059683,1976,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.691475,18.059683,TRUE,TRUE
2610,desmodus_rotundus,-68.830002,7.75,1976,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.830002,7.75,TRUE,TRUE
2616,desmodus_rotundus,-55.7,-24.55,1976,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.7,-24.55,TRUE,TRUE
2625,desmodus_rotundus,-78.892,-5.099,1976,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.892,-5.099,TRUE,TRUE
2629,desmodus_rotundus,-73.016281,6.61691,1976,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.016281,6.61691,TRUE,TRUE
2633,desmodus_rotundus,-71.699997,10.71667,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.699997,10.71667,TRUE,TRUE
2634,desmodus_rotundus,-88.366669,16.799999,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.366669,16.799999,TRUE,TRUE
2655,desmodus_rotundus,-82.583333,8.866667,1975,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-82.583333,8.866667,TRUE,TRUE
2675,desmodus_rotundus,-99.024217,24.347024,1974,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.024217,24.347024,TRUE,TRUE
2689,desmodus_rotundus,-70.376058,8.639789,1974,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.376058,8.639789,TRUE,TRUE
2690,desmodus_rotundus,-66.840959,9.903129,1974,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.840959,9.903129,TRUE,TRUE
2701,desmodus_rotundus,-93.652222,15.982222,1973,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-93.652222,15.982222,TRUE,TRUE
2721,desmodus_rotundus,-58.31027,6.01029,1973,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.31027,6.01029,TRUE,TRUE
2728,desmodus_rotundus,-76.643611,3.018889,1973,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.643611,3.018889,TRUE,TRUE
2764,desmodus_rotundus,-58.433333,6.966667,1972,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.433333,6.966667,TRUE,TRUE
2770,desmodus_rotundus,-105.283333,21.55,1972,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.283333,21.55,TRUE,TRUE
2779,desmodus_rotundus,-59.87489,2.47313,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.87489,2.47313,TRUE,TRUE
2786,desmodus_rotundus,-61.017551,-21.720953,1972,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.017551,-21.720953,TRUE,TRUE
2791,desmodus_rotundus,-64.333336,-19.316668,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-64.333336,-19.316668,TRUE,TRUE
2797,desmodus_rotundus,-71.217,-10.133,1971,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.217,-10.133,TRUE,TRUE
2803,desmodus_rotundus,-92.802778,16.559722,1971,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.802778,16.559722,TRUE,TRUE
2813,desmodus_rotundus,-105.235,22.64528,1971,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.235,22.64528,TRUE,TRUE
2824,desmodus_rotundus,-103.61405,21.32562,1971,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-103.61405,21.32562,TRUE,TRUE
2833,desmodus_rotundus,-92.4438264,16.9232563,1971,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-92.4438264,16.9232563,TRUE,TRUE
2836,desmodus_rotundus,-61.216667,10.616667,1970,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-61.216667,10.616667,TRUE,TRUE
2841,desmodus_rotundus,-80.8667,-2.2333,1970,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.8667,-2.2333,TRUE,TRUE
2852,desmodus_rotundus,-58.25,5.48967,1970,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.25,5.48967,TRUE,TRUE
2858,desmodus_rotundus,-105.245,21.018056,1970,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-105.245,21.018056,TRUE,TRUE
2862,desmodus_rotundus,-67.8,-16.98333,1970,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-67.8,-16.98333,TRUE,TRUE
2880,desmodus_rotundus,-88.71611,15.54025,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-88.71611,15.54025,TRUE,TRUE
2894,desmodus_rotundus,-58.645519,-26.92183,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-58.645519,-26.92183,TRUE,TRUE
2901,desmodus_rotundus,-107.8253,24.998441,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-107.8253,24.998441,TRUE,TRUE
2909,desmodus_rotundus,-55.183334,5.4,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-55.183334,5.4,TRUE,TRUE
2910,desmodus_rotundus,-47.966667,-24.383333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-47.966667,-24.383333,TRUE,TRUE
2912,desmodus_rotundus,-57.7,-16.75,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-57.7,-16.75,TRUE,TRUE
2914,desmodus_rotundus,-77.133333,1.933333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.133333,1.933333,TRUE,TRUE
2916,desmodus_rotundus,-73.883333,3.283333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.883333,3.283333,TRUE,TRUE
2918,desmodus_rotundus,-77.73333,-9.15,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.73333,-9.15,TRUE,TRUE
2922,desmodus_rotundus,-74.716667,-12.933333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.716667,-12.933333,TRUE,TRUE
2940,desmodus_rotundus,-96.837219,18.909166,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.837219,18.909166,TRUE,TRUE
2943,desmodus_rotundus,-74.599998,-8.3,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.599998,-8.3,TRUE,TRUE
2945,desmodus_rotundus,-81.25,-4.5,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-81.25,-4.5,TRUE,TRUE
2946,desmodus_rotundus,-89.166666,14.866667,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.166666,14.866667,TRUE,TRUE
2960,desmodus_rotundus,-79.066666,-2.916667,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.066666,-2.916667,TRUE,TRUE
2961,desmodus_rotundus,-99.190048,21.005383,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.190048,21.005383,TRUE,TRUE
2973,desmodus_rotundus,-76.066666,-9.633333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.066666,-9.633333,TRUE,TRUE
2977,desmodus_rotundus,-78.583336,-7.766667,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.583336,-7.766667,TRUE,TRUE
3004,desmodus_rotundus,-90.720556,17.938056,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-90.720556,17.938056,TRUE,TRUE
3010,desmodus_rotundus,-96.9167224,17.651541,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-96.9167224,17.651541,TRUE,TRUE
3017,desmodus_rotundus,-70.756898,5.157606,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.756898,5.157606,TRUE,TRUE
3026,desmodus_rotundus,-102.056906,19.422386,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.056906,19.422386,TRUE,TRUE
3033,desmodus_rotundus,-94.457778,17.432778,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-94.457778,17.432778,TRUE,TRUE
3039,desmodus_rotundus,-59.43408,-28.45327,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-59.43408,-28.45327,TRUE,TRUE
3043,desmodus_rotundus,-66.616669,6.29167,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-66.616669,6.29167,TRUE,TRUE
3056,desmodus_rotundus,-70.13333,-19.11667,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.13333,-19.11667,TRUE,TRUE
3070,desmodus_rotundus,-99.790278,23.588889000000002,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-99.790278,23.588889000000002,TRUE,TRUE
3074,desmodus_rotundus,-97.403066,20.959289,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.403066,20.959289,TRUE,TRUE
3103,desmodus_rotundus,-89.730556000000007,19.458333,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.730556000000007,19.458333,TRUE,TRUE
3114,desmodus_rotundus,-89.418333,20.304444,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-89.418333,20.304444,TRUE,TRUE
3168,desmodus_rotundus,-97.08,16.094444,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.08,16.094444,TRUE,TRUE
3170,desmodus_rotundus,-97.289444,19.939167,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.289444,19.939167,TRUE,TRUE
3178,desmodus_rotundus,-75.924444,9.179722,2003,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.924444,9.179722,TRUE,TRUE
3187,desmodus_rotundus,-97.734444,21.635556,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-97.734444,21.635556,TRUE,TRUE
3211,desmodus_rotundus,-102.178611,18.008889,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-102.178611,18.008889,TRUE,TRUE
3222,desmodus_rotundus,-37.75,-8.33333,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-37.75,-8.33333,TRUE,TRUE
3225,desmodus_rotundus,-70.265556,5.602778,NA,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.265556,5.602778,TRUE,TRUE
3227,desmodus_rotundus,-76.983333,2.5,NA,gbif,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.983333,2.5,TRUE,TRUE
3228,desmodus_rotundus,-76.87777,3.57472,2018,gbif,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.87777,3.57472,TRUE,TRUE
